workspace,file_path,artifact_type,phase,matched_terms,relevant_lines_or_columns,live_safe,teacher_only,helps_recover_bc,unique_vs_github_checkout,note
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase16_2_runner.py,source,phase16_2,Variant B;Variant C;retest;funding;ATR;15m;5m,5;9;82;98;99;102;117;118,NO,YES,YES,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase17_precision_fusion_breakthrough_report.md,report_or_note,phase17,Variant B;Variant C;expected R;funding;ATR;5m,7;18;19;28;43;53;54;56,ANALYSIS_ONLY,NO,YES,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase17_runner.py,source,phase17,Variant B;Variant C;C core;expected R;funding;ATR;5m,4;5;6;8;11;90;92;159,NO,YES,YES,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\tests\test_phase17_realism.py,source,phase17,Variant B;Variant C;ATR;5m,13;14;32;38,ANALYSIS_ONLY,NO,YES,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase17_1_precision_fusion_breakthrough_report.md,report_or_note,phase17_1,Variant B;Variant C;B rescue;C core;retest;funding;ATR;5m,7;18;19;30;32;34;35;38,ANALYSIS_ONLY,NO,YES,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase17_1_runner.py,source,phase17_1,Variant B;Variant C;B rescue;C core;retest;funding;ATR;5m,5;87;89;155;170;171;174;189,NO,YES,YES,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase17_2_live_rule_lock_and_phase18_readiness_report.md,report_or_note,phase17_2,Variant B;Variant C;C core;retest;funding;ATR;5m,7;13;18;20;30;32;34;35,ANALYSIS_ONLY,NO,YES,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase17_2_runner.py,source,phase17_2,Variant B;Variant C;C core;retest;funding;ATR;5m,5;6;8;9;84;86;152;167,NO,YES,YES,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\tests\test_phase17_2_realism.py,source,phase17_2,ATR,12;14;15;16;17,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase17_3_live_known_bc_fusion_audit_report.md,report_or_note,phase17_3,Variant B;Variant C;Precision Fusion 1.2;B rescue;C core;expected R;phase17_3;retest;funding;ATR;5m,10;16;21;22;23;33;35;56,ANALYSIS_ONLY,NO,YES,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase17_3_runner.py,source,phase17_3,Variant B;Variant C;Precision Fusion 1.2;B rescue;C core;expected R;phase17_3;retest;funding;ATR;5m,2;4;9;13;155;174;216;274,NO,YES,YES,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\tests\test_phase17_3_realism.py,source,phase17_3,expected R;phase17_3,10,ANALYSIS_ONLY,NO,YES,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase18_benchmark_expansion_negative_month_attack_report.md,report_or_note,phase18,Variant B;Variant C;Precision Fusion 1.2;C core;expected R;funding;ADX;5m,11;17;22;23;24;34;36;38,ANALYSIS_ONLY,NO,YES,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase18_runner.py,source,phase18,Variant B;Variant C;Precision Fusion 1.2;B rescue;C core;expected R;funding;ADX;5m,5;9;85;87;153;168;169;172,NO,YES,YES,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\tests\test_phase18_realism.py,source,phase18,expected R,10,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase18_1_negative_zero_month_repair_and_high_pf_sleeve_report.md,report_or_note,phase18_1,Variant B;Variant C;Precision Fusion 1.2;C core;retest;VWAP;funding;5m,11;17;22;23;24;34;36;38,ANALYSIS_ONLY,NO,YES,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase18_1_runner.py,source,phase18_1,Variant B;Variant C;Precision Fusion 1.2;B rescue;C core;retest;VWAP;funding;5m,5;9;85;87;153;168;169;172,NO,YES,YES,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\tests\test_phase18_1_realism.py,source,phase18_1,expected R,10,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase19_precision_loss_removal_zero_rescue_high_pf_discovery_report.md,report_or_note,phase19,Variant B;Variant C;Precision Fusion 1.2;C core;retest;VWAP;funding;5m,11;17;22;23;24;34;36;38,ANALYSIS_ONLY,NO,YES,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase19_runner.py,source,phase19,Variant B;Variant C;Precision Fusion 1.2;B rescue;C core;retest;VWAP;funding;5m,5;9;85;87;153;168;169;172,NO,YES,YES,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\tests\test_phase19_realism.py,source,phase19,expected R,10,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase2_strategy_research_report.md,report_or_note,phase2,VWAP;funding;ATR;15m;5m,25;28;33;47;161;162;177,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase20_mechanism_first_100k_template_research_report.md,report_or_note,phase20,Variant B;Variant C;Precision Fusion 1.2;C core;retest;funding;ADX;ATR;5m,11;17;22;23;24;34;36;38,ANALYSIS_ONLY,NO,YES,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase20_runner.py,source,phase20,Variant B;Variant C;Precision Fusion 1.2;B rescue;C core;retest;funding;ADX;ATR;5m,5;9;85;87;153;168;169;172,NO,YES,YES,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\tests\test_phase20_realism.py,source,phase20,expected R,10,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase20_1_full_audit_and_proof_lock_report.md,report_or_note,phase20_1,Variant C;Precision Fusion 1.2;C core;expected R;retest;funding;ATR;MFE;MAE,10;24;28;44;57;58;59;60,ANALYSIS_ONLY,NO,YES,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase20_1_runner.py,source,phase20_1,Variant B;Variant C;Precision Fusion 1.2;B rescue;C core;expected R;retest;funding;ATR;MFE;MAE;5m,5;8;86;88;126;153;168;169,NO,YES,YES,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\tests\test_phase20_1_realism.py,source,phase20_1,expected R,10,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase21_candidate_registry.csv,structured_artifact,phase21,retest;funding;ADX;ATR;MFE;5m,2;3;4;5;6;7;8;9,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase21_candidate_results.csv,structured_artifact,phase21,retest;funding;ADX;ATR;MFE;5m,2;3;4;5;6;7;8;9,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase21_mechanism_dataset.csv,structured_artifact,phase21,Variant C;B rescue;C core;retest;funding;MFE;MAE,1;2;3;4;5;6;7;8,ANALYSIS_ONLY,NO,YES,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase21_real_research_infrastructure_and_proof_search_report.md,report_or_note,phase21,Variant C;Precision Fusion 1.2;C core;funding;MFE;MAE,20;47;48;49;50;51;52;53,ANALYSIS_ONLY,NO,YES,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase21_stage_rejections.csv,structured_artifact,phase21,retest;funding;ADX;ATR;MFE;15m;5m,2;3;4;5;6;7;8;9,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase21_top_50_candidates.md,report_or_note,phase21,retest,7;8;9;10;11;12;13;14,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase21_registry.py,source,phase21,retest;VWAP;funding;ADX;ATR;MFE;15m;5m,26;27;31;33;38;39;40;41,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase21_runner.py,source,phase21,Variant B;Variant C;Precision Fusion 1.2;B rescue;C core;retest;funding;ATR;MFE;MAE,8;97;98;120;125;134;135;138,NO,YES,YES,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\tests\test_phase21_realism.py,source,phase21,Precision Fusion 1.2;expected R;funding;MFE;MAE,10;124;126;150;152;236,ANALYSIS_ONLY,NO,YES,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase22_candidate_registry.csv,structured_artifact,phase22,retest;ADX;ATR;15m;5m,2;3;4;5;6;7;8;9,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase22_candidate_results.csv,structured_artifact,phase22,ADX;ATR,2;3;4;5;6;7;8;9,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase22_loss_bucket_report.csv,structured_artifact,phase22,funding,5,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase22_mechanism_dataset.csv,structured_artifact,phase22,Variant C;B rescue;C core;retest;funding;MFE;MAE,1;2;3;4;5;6;7;8,ANALYSIS_ONLY,NO,YES,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase22_real_10k_research_and_multi_asset_validation_report.md,report_or_note,phase22,Precision Fusion 1.2;retest;funding;ADX;ATR;15m;5m,19;37;64;76;78;79;80;81,ANALYSIS_ONLY,NO,YES,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase22_registry_manifest.json,structured_artifact,phase22,retest;VWAP;funding;ADX;ATR,4;5;9;11;15;17;18;19,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase22_stage_rejections.csv,structured_artifact,phase22,retest;ADX;ATR;15m;5m,2;3;4;5;6;7;8;9,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase22_registry.py,source,phase22,retest;VWAP;funding;ADX;ATR;15m;5m,20;23;24;26;30;33;36;50,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase22_runner.py,source,phase22,Variant B;Variant C;Precision Fusion 1.2;B rescue;C core;retest;VWAP;funding;ADX;ATR;MFE;MAE,5;145;146;168;177;178;181;190,NO,YES,YES,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\tests\test_phase22_realism.py,source,phase22,Precision Fusion 1.2;funding;MFE;MAE,14;106;124;125,ANALYSIS_ONLY,NO,YES,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase22_1_reconciliation_and_proof_audit_report.md,report_or_note,phase22_1,Precision Fusion 1.2;funding;ADX;ATR;MFE;MAE,7;16;65;84;87;89;90;91,ANALYSIS_ONLY,NO,YES,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scratch\phase22_1_metrics_audit.py,source,phase22_1,ATR,4,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scratch\phase22_1_reconcile_buckets.py,source,phase22_1,funding;ADX;MAE,22;51;52;63;85;86;87;97,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase23_finalist_stress_results.csv,structured_artifact,phase23,funding,15,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase23_loss_surgery_results.csv,structured_artifact,phase23,funding;ADX;ATR,1;2;3;5;6;16;17;26,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase23_negative_month_repair_table.csv,structured_artifact,phase23,funding,2;3;5,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase23_overlay_results.csv,structured_artifact,phase23,funding,2,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase23_precision_fusion_micro_surgery_report.md,report_or_note,phase23,Variant C;Precision Fusion 1.2;expected R;retest;funding;5m,1;10;29;30;31;49;53;85,ANALYSIS_ONLY,NO,YES,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase23_winner_preservation_audit.csv,structured_artifact,phase23,funding,2,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase23_runner.py,source,phase23,Variant B;Variant C;Precision Fusion 1.2;expected R;retest;funding;ADX;ATR;5m,5;10;82;83;106;115;116;119,NO,YES,YES,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\tests\test_phase23_realism.py,source,phase23,Precision Fusion 1.2,5,ANALYSIS_ONLY,NO,YES,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase23_1_audit_manifest.json,structured_artifact,phase23_1,funding,10,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase23_1_behavioral_dedup_root_cause.csv,structured_artifact,phase23_1,ADX,2,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase23_1_behavioral_diversity_test.csv,structured_artifact,phase23_1,retest;funding;ADX;MFE,2;4;6;7;8,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase23_1_funding_extreme_skip_audit.csv,structured_artifact,phase23_1,funding,,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase23_1_negative_zero_month_impact.csv,structured_artifact,phase23_1,funding,2;3,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase23_1_overlay_accounting.csv,structured_artifact,phase23_1,funding,2,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase23_1_overlay_reconciliation_report.md,report_or_note,phase23_1,Precision Fusion 1.2;retest;funding;ADX;MFE,10;12;26;31;33;42;50;52,ANALYSIS_ONLY,NO,YES,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase23_1_research_only_library.csv,structured_artifact,phase23_1,funding;MFE,2;4,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase23_1_weak_continuation_audit.csv,structured_artifact,phase23_1,MFE,6,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase23_1_runner.py,source,phase23_1,Variant B;Variant C;Precision Fusion 1.2;retest;funding;ADX;MFE,8;82;83;106;115;116;119;128,NO,YES,YES,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\tests\test_phase23_1_realism.py,source,phase23_1,Precision Fusion 1.2;funding,5;61;78,ANALYSIS_ONLY,NO,YES,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase24_behavioral_unit_test_summary.csv,structured_artifact,phase24,ADX,2,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase24_controlled_registry.csv,structured_artifact,phase24,ADX,1,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase24_parameter_usage_audit.csv,structured_artifact,phase24,VWAP;funding;ADX;ATR,2;3;4;8;9;11;12;14,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase24_parameter_wiring_and_behavioral_rebuild_report.md,report_or_note,phase24,Precision Fusion 1.2;retest;funding;ADX;ATR,15;23;39;40;51;57;58;60,ANALYSIS_ONLY,NO,YES,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase24_wiring_change_log.csv,structured_artifact,phase24,retest;funding;ADX;ATR,2;3,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase24_1_behavioral_count_reconciliation.csv,structured_artifact,phase24_1,ADX,2,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase24_1_engine_repair_reconciliation_report.md,report_or_note,phase24_1,Precision Fusion 1.2;retest;funding;ADX;ATR,10;40;46;47;49;50;51;52,ANALYSIS_ONLY,NO,YES,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase24_1_filter_vs_signal_generation_audit.csv,structured_artifact,phase24_1,retest;funding;ADX;ATR,2;8;9;11;12;13;14;15,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase24_1_parameter_wiring_verification.csv,structured_artifact,phase24_1,retest;funding;ADX;ATR,2;8;9;11;12;13;14;15,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase24_1_runner.py,source,phase24_1,Precision Fusion 1.2;retest;funding;ADX;ATR,77;78;109;110;121;122;135;178,NO,YES,YES,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\tests\test_phase24_1_realism.py,source,phase24_1,Precision Fusion 1.2,5,ANALYSIS_ONLY,NO,YES,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase25_candidate_registry.csv,structured_artifact,phase25,retest;VWAP;funding;ADX;ATR;15m;5m,2;3;4;5;6;7;8;9,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase25_negative_month_repair_table.csv,structured_artifact,phase25,funding,4,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase25_portfolio_integration_results.csv,structured_artifact,phase25,Precision Fusion 1.2;retest,2;3,ANALYSIS_ONLY,NO,YES,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase25_precision_fusion_7_router_report.csv,structured_artifact,phase25,Precision Fusion 1.2;retest;VWAP,2;3;4,ANALYSIS_ONLY,NO,YES,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase25_repaired_engine_elite_discovery_report.md,report_or_note,phase25,retest;VWAP;funding,10;42;43;44,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\src\research\phase25_runner.py,source,phase25,Precision Fusion 1.2;retest;VWAP;funding;ADX;ATR;15m;5m,77;78;109;110;121;122;144;145,NO,YES,YES,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase25_1_added_trade_audit.csv,structured_artifact,phase25_1,retest;VWAP;ADX;ATR,2;3;4;5;6;7;8;9,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase25_1_entry_exit_rule_serialization.md,report_or_note,phase25_1,Precision Fusion 1.2;retest;VWAP;funding;ATR;15m;5m,5;8;9;10;11;13;14;16,ANALYSIS_ONLY,NO,YES,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase25_1_full_15_stress_audit.csv,structured_artifact,phase25_1,funding,15,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase25_1_negative_month_repair_audit.csv,structured_artifact,phase25_1,funding,4,ANALYSIS_ONLY,NO,MAYBE,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase25_1_precision_fusion_7_acceptance_audit_report.md,report_or_note,phase25_1,Precision Fusion 1.2;VWAP,8;15;30,ANALYSIS_ONLY,NO,YES,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase25_1_trade_count_reconciliation.csv,structured_artifact,phase25_1,Precision Fusion 1.2,2,ANALYSIS_ONLY,NO,YES,NO,
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase25_1_truth_lock_comparison.csv,structured_artifact,phase25_1,Precision Fusion 1.2,2,ANALYSIS_ONLY,NO,YES,NO,
